Client_ID,Age,Sexe,Revenu_Annuel,Fréquence_Achat,Montant_Total_Dépensé,Type_Produit_Principal,Durée_Client,Visites_Mensuelles,Panier_Moyen,Reduction_Utilisee,Satisfaction_Client
343,24,Homme,50544.0,13,15251.63,Electronique,11,1,447.64,Oui,2.0
344,20,Homme,82532.0,26,19760.71,Sport,12,13,329.73,Oui,2.0
345,34,Homme,98636.0,18,260.89,Vêtements,3,6,258.56,Non,8.0
346,50,Femme,77705.0,3,8806.04,Alimentation,12,12,81.61,Oui,3.0
347,65,Homme,40104.0,26,5195.29,Maison,11,17,23.52,Non,9.0
348,29,Homme,144336.0,28,2485.88,Beauté,4,18,79.98,Non,4.0
349,68,Homme,147904.0,23,18239.16,Electronique,1,8,478.97,Oui,6.0
350,39,Homme,89603.0,3,19959.45,Beauté,3,14,386.76,Oui,1.0
351,39,Homme,122499.0,23,3693.86,Beauté,11,5,484.22,Oui,10.0
352,63,Homme,79025.0,25,864.82,Beauté,8,2,37.14,Non,10.0
353,47,Homme,116264.0,27,5573.58,Beauté,12,11,346.51,Non,3.0
354,55,Homme,,26,16713.75,Vêtements,2,3,41.26,Non,4.0
355,55,Homme,51416.0,12,5948.41,Beauté,2,16,395.39,Oui,5.0
356,62,Homme,62012.0,27,1232.34,Maison,9,16,202.86,Non,1.0
357,68,Femme,,20,1144.59,Beauté,5,9,65.97,Non,4.0
358,25,Femme,88045.0,7,8605.71,Vêtements,5,13,292.66,Non,5.0
359,44,Femme,41400.0,25,18643.33,Sport,1,10,154.46,Non,4.0
360,44,Femme,68270.0,24,5789.82,Vêtements,13,17,336.6,Oui,10.0
361,51,Homme,92069.0,8,8600.44,Maison,6,17,335.92,Non,10.0
362,38,Femme,139415.0,9,2128.48,Maison,8,10,358.4,Oui,7.0
363,47,Femme,69833.0,14,9922.1,Alimentation,6,8,496.38,Oui,8.0
364,50,Homme,83644.0,5,13961.29,Vêtements,14,7,205.61,Oui,8.0
365,45,Femme,100206.0,21,5495.89,Sport,7,14,243.35,Oui,3.0
366,64,Femme,89468.0,19,6004.56,Alimentation,14,18,406.21,Non,5.0
367,50,Homme,132899.0,21,16855.3,Alimentation,4,19,297.62,Oui,10.0
368,22,Homme,79473.0,16,306.24,Electronique,2,18,37.88,Oui,8.0
369,65,Homme,65809.0,24,12765.77,Beauté,1,14,424.68,Non,7.0
370,36,Femme,58328.0,12,7938.3,Alimentation,12,10,44.72,Non,9.0
371,21,Femme,56784.0,21,6037.77,Alimentation,6,1,101.99,Non,10.0
372,52,Homme,43723.0,4,13186.12,Maison,9,9,69.0,Non,7.0
373,66,Homme,80646.0,8,16709.9,Sport,10,18,57.41,Oui,2.0
374,34,Femme,86255.0,7,11212.0,Alimentation,5,13,32.33,Non,4.0
375,61,Homme,20074.0,15,7187.799999999999,Sport,12,17,46.41,Non,8.0
376,45,Femme,144173.0,6,9281.88,Beauté,2,16,232.37,Oui,9.0
377,47,Homme,46498.0,5,9308.92,Maison,1,11,141.37,Oui,7.0
378,46,Homme,85522.0,14,10921.59,Electronique,3,9,80.74,Non,5.0
379,63,Femme,116881.0,21,13452.08,Electronique,4,7,336.18,Oui,1.0
380,23,Homme,40541.0,13,484.44,Beauté,7,1,128.53,Non,9.0
381,52,Homme,65929.0,10,10090.05,Beauté,9,9,29.1,Non,6.0
382,58,Homme,143199.0,18,11807.32,Maison,8,10,220.84,Oui,2.0
383,54,Femme,120453.0,29,6932.73,Maison,9,16,169.01,Oui,10.0
384,41,Homme,46028.0,4,13400.47,Vêtements,7,18,172.93,Oui,10.0
385,46,Homme,49545.0,8,4640.74,Alimentation,10,14,233.73,Oui,2.0
386,66,Homme,99569.0,24,6415.71,Alimentation,8,11,341.08,Non,10.0
387,63,Homme,51673.0,11,19258.83,Alimentation,8,4,315.91,Non,1.0
388,48,Homme,50974.0,17,7026.6,Sport,1,19,469.89,Oui,4.0
389,52,Homme,78899.0,18,6995.37,Vêtements,12,13,268.5,Non,10.0
390,50,Femme,43097.0,21,11954.04,Alimentation,14,1,246.83,Oui,2.0
391,69,Femme,122511.0,25,19422.41,Sport,12,19,122.44,Non,10.0
392,38,Homme,113144.0,26,19663.3,Sport,9,15,382.58,Non,9.0
393,49,Femme,84824.0,11,11635.19,Electronique,2,15,87.57,Non,2.0
394,40,Femme,43525.0,16,121.63,Sport,12,11,255.74,Non,9.0
395,50,Homme,77804.0,12,18023.07,Beauté,11,5,222.23,Non,1.0
396,20,Femme,35043.0,13,11447.74,Maison,14,10,335.98,Non,7.0
397,35,Femme,61846.0,27,7383.33,Sport,7,18,460.46,Oui,6.0
398,42,Femme,97261.0,16,16600.98,Beauté,13,7,474.37,Oui,6.0
399,59,Femme,122240.0,23,8056.67,Beauté,10,1,100.54,Oui,2.0
400,48,Femme,127611.0,26,777.49,Electronique,10,3,145.67,Non,1.0
401,20,Femme,70227.0,21,16439.34,Electronique,13,1,409.58,Oui,10.0
402,57,Femme,73028.0,1,10962.6,Sport,5,17,268.77,Non,8.0
403,63,Femme,57383.0,16,6829.06,Electronique,4,15,237.46,Non,8.0
404,41,Homme,49483.0,15,5092.76,Electronique,1,5,361.1,Non,2.0
405,67,Homme,27265.0,6,119165.7,Maison,1,16,308.92,Oui,4.0
406,49,Femme,42763.0,12,4240.19,Alimentation,3,12,485.94,Non,4.0
407,64,Femme,95652.0,8,6544.63,Sport,14,19,300.31,Non,2.0
408,39,Homme,35733.0,7,12766.95,Sport,1,14,243.67,Oui,9.0
409,40,Femme,132196.0,2,17642.73,Sport,8,3,280.55,Oui,4.0
410,19,Femme,111038.0,12,10704.52,Electronique,3,19,408.1,Oui,4.0
411,44,Homme,57420.0,21,15206.22,Maison,11,1,314.08,Non,4.0
412,59,Homme,141480.0,14,15284.91,Electronique,10,1,330.58,Non,5.0
413,19,Homme,128777.0,16,13320.64,Beauté,2,10,486.29,Oui,10.0
414,43,Femme,29247.0,11,49921.8,Vêtements,6,3,316.83,Non,8.0
415,34,Femme,43840.0,20,17349.09,Vêtements,4,13,202.54,Non,4.0
416,57,Homme,85149.0,9,8781.89,Vêtements,13,6,351.84,Non,3.0
417,50,Homme,41058.0,10,979.79,Alimentation,13,11,336.54,Oui,1.0
418,26,Femme,135229.0,17,4967.79,Electronique,14,6,26.65,Non,2.0
419,60,Homme,54929.0,12,15334.41,Beauté,11,3,244.32,Oui,4.0
420,65,Femme,104171.0,6,1475.75,Beauté,14,16,376.59,Oui,9.0
421,56,Femme,111164.0,19,3032.55,Vêtements,13,9,259.54,Oui,1.0
422,46,Homme,51362.0,11,13915.11,Maison,11,8,394.22,Non,6.0
423,59,Homme,106489.0,9,17862.76,Alimentation,13,3,236.42,Non,6.0
424,43,Femme,104664.0,21,12711.27,Alimentation,4,5,491.99,Non,10.0
425,52,Homme,67356.0,29,4523.59,Vêtements,2,14,160.59,Oui,3.0
426,67,Homme,97597.0,6,1162.93,Vêtements,2,5,64.22,Oui,10.0
427,42,Homme,147880.0,27,12341.02,Electronique,11,19,226.41,Non,9.0
428,41,Homme,26041.0,25,10432.3,Maison,6,5,280.02,Non,10.0
429,30,Femme,98209.0,25,12293.17,Alimentation,5,2,187.56,Oui,3.0
430,24,Femme,147037.0,24,4589.04,Beauté,9,7,136.29,Non,1.0
431,53,Femme,81954.0,25,18102.66,Vêtements,4,1,342.59,Oui,2.0
432,62,Femme,81869.0,16,9554.34,Electronique,5,18,201.02,Oui,4.0
433,37,Homme,41059.0,20,4556.37,Beauté,1,10,323.06,Oui,4.0
434,18,Homme,119864.0,16,17077.59,Alimentation,12,6,393.95,Oui,
435,25,Femme,64722.0,6,5155.3,Vêtements,12,7,385.28,Non,10.0
436,63,Femme,37548.0,5,6201.32,Maison,2,12,200.15,Oui,6.0
437,33,Homme,35078.0,21,16702.13,Vêtements,3,18,292.59,Oui,6.0
438,31,Femme,25419.0,4,62449.6,Maison,5,11,235.84,Non,3.0
439,29,Femme,55490.0,2,8262.26,Electronique,12,19,437.99,Oui,1.0
440,68,Homme,96086.0,28,7018.55,Electronique,5,4,441.8,Oui,10.0
441,40,Femme,135158.0,6,2416.37,Alimentation,4,19,185.0,Oui,9.0
442,32,Homme,78760.0,9,874.03,Maison,14,13,64.03,Oui,4.0
443,45,Homme,50337.0,28,14518.36,Vêtements,10,19,100.44,Non,9.0
444,51,Femme,21468.0,17,129382.29999999999,Electronique,3,2,196.16,Non,5.0
445,19,Homme,44309.0,14,5719.08,Vêtements,9,9,290.84,Non,7.0
446,49,Femme,86344.0,7,5982.42,Alimentation,1,8,335.26,Non,3.0
447,40,Homme,110283.0,22,18905.62,Maison,6,14,179.06,Oui,3.0
448,39,Femme,92255.0,19,19754.66,Vêtements,7,9,340.4,Oui,8.0
449,68,Femme,147006.0,1,9521.35,Beauté,10,13,470.12,Non,1.0
450,42,Femme,101899.0,29,16068.79,Vêtements,4,18,332.97,Oui,8.0
451,39,Homme,48718.0,20,14760.05,Sport,10,6,96.11,Non,8.0
452,39,Homme,114337.0,25,6016.62,Sport,3,3,298.24,Oui,3.0
453,66,Femme,128895.0,15,1265.4,Alimentation,8,10,280.11,Non,1.0
454,69,Homme,57841.0,18,2936.87,Alimentation,9,10,437.94,Non,9.0
455,59,Femme,93548.0,3,16782.05,Alimentation,13,10,188.15,Non,4.0
456,23,Homne,103565.0,18,14651.16,Beauté,1,9,223.01,Non,7.0
457,32,Homme,66660.0,2,13320.26,Maison,11,12,307.36,Oui,9.0
458,60,Femme,126553.0,10,2699.91,Beauté,12,8,271.72,Oui,3.0
459,54,Homme,70281.0,11,12834.62,Vêtements,10,9,365.13,Oui,5.0
460,50,Femme,133451.0,27,15465.83,Electronique,9,17,39.39,Non,10.0
461,25,Homme,136041.0,24,17225.97,Maison,7,8,290.49,Non,3.0
462,61,Femme,20767.0,3,3633.0,Sport,1,18,78.4,Oui,5.0
463,61,Femme,,7,13721.05,Sport,7,17,171.3,Oui,2.0
464,22,Homme,78026.0,8,480.04,Sport,5,6,337.58,Oui,4.0
465,56,Femme,138142.0,19,14166.77,Vêtements,10,10,95.56,Oui,2.0
466,21,Femme,62968.0,18,12748.87,Vêtements,13,1,168.24,Non,3.0
467,23,Homme,60097.0,13,3052.12,Alimentation,13,1,357.44,Non,5.0
468,62,Femme,35332.0,13,15345.82,Electronique,7,9,332.39,Oui,9.0
469,49,Homme,34621.0,24,1460.12,Alimentation,12,3,63.7,Oui,3.0
470,69,Femme,96870.0,19,16545.34,Vêtements,9,6,297.09,Oui,10.0
471,47,Homme,38174.0,23,5312.39,Beauté,8,7,90.68,Non,6.0
472,64,Femme,144357.0,12,13808.15,Alimentation,6,9,141.09,Oui,4.0
473,52,Femme,119189.0,17,18481.42,Maison,2,5,240.42,Non,4.0
474,57,Femme,60502.0,28,6862.56,Vêtements,8,16,72.49,Non,10.0
475,69,Homme,56674.0,22,10107.59,Vêtements,12,2,496.95,Oui,10.0
476,33,Homme,57260.0,12,9316.05,Beauté,14,3,99.38,Oui,5.0
477,30,Homme,62498.0,28,3236.47,Beauté,4,3,395.03,Oui,7.0
478,67,Homme,87609.0,13,11847.21,Beauté,8,10,418.32,Non,4.0
479,59,Femme,69464.0,25,14885.74,Electronique,7,3,497.34,Oui,8.0
480,47,Femme,91805.0,12,18345.81,Maison,4,15,225.75,Oui,9.0
481,36,Homme,84919.0,19,17030.97,Vêtements,8,14,439.57,Non,9.0
482,34,Homme,148564.0,14,10249.39,Beauté,11,4,479.62,Non,9.0
483,36,Homme,74469.0,7,14408.44,Electronique,11,10,102.99,Non,2.0
484,45,Femme,37194.0,13,16035.59,Sport,12,11,250.13,Oui,3.0
485,43,Homme,46811.0,6,9920.43,Maison,11,11,48.81,Non,5.0
486,54,Homme,92377.0,24,2397.01,Sport,2,8,317.95,Non,1.0
487,43,Femme,,19,8814.82,Sport,9,9,299.07,Non,4.0
488,40,Femme,63723.0,19,16865.31,Vêtements,6,8,117.98,Non,5.0
489,26,Homme,120336.0,4,11973.16,Electronique,7,12,402.99,Non,9.0
490,29,Femme,95235.0,19,14516.72,Electronique,10,17,37.89,Oui,8.0
491,18,Homme,131041.0,9,3786.83,Sport,1,15,406.99,Non,1.0
492,18,Femme,96298.0,16,19290.32,Maison,3,19,32.79,Non,3.0
3546,64,Homme,79238.0,27,8141.2,Alimentation,14,6,335.28,Non,3.0
1929,51,Homme,148353.0,4,13107.35,Sport,10,5,57.81,Oui,6.0
495,49,Homme,125433.0,6,475.56,Vêtements,5,8,140.59,Oui,4.0
496,65,Homme,137393.0,8,2633.65,Sport,12,18,366.52,Non,4.0
497,42,Femme,127092.0,27,15662.48,Maison,7,15,154.59,Non,1.0
498,57,Femme,22147.0,29,193625.9,Maison,1,3,265.36,Non,10.0
499,62,Femme,118919.0,24,6469.1,Sport,9,14,459.32,Non,4.0
500,18,Femme,119251.0,16,839.9,Electronique,5,15,43.82,Oui,1.0
501,33,Homme,58445.0,5,7281.25,Sport,13,13,409.32,Oui,5.0
3093,56,Homme,73803.0,21,447.62,Beauté,12,9,51.33,Oui,3.0
503,22,Femme,147253.0,22,3928.22,Beauté,3,17,80.86,Non,10.0
504,39,Femme,81108.0,10,15074.19,Alimentation,7,19,77.27,Non,5.0
505,46,Femme,126170.0,23,18748.06,Vêtements,10,4,497.17,Oui,3.0
506,20,Femme,22013.0,13,18402.4,Vêtements,8,10,106.49,Oui,5.0
507,29,Femme,105617.0,29,11202.23,Electronique,10,3,450.45,Non,4.0
508,43,Homme,102410.0,26,5152.23,Vêtements,10,19,495.65,Oui,9.0
509,33,Homme,73502.0,14,2867.28,Alimentation,3,9,204.22,Oui,6.0
510,68,Homme,137116.0,7,4457.71,Beauté,7,5,322.9,Oui,10.0
511,54,Femme,57755.0,29,11597.49,Electronique,7,14,393.96,Oui,2.0
512,39,Femme,28733.0,20,13961.800000000001,Maison,4,7,208.47,Oui,1.0
513,46,Femme,29479.0,6,87409.5,Beauté,10,6,97.67,Non,1.0
514,31,Femme,95361.0,7,2791.03,Alimentation,9,8,228.21,Non,1.0
515,45,Homme,41304.0,5,5526.27,Electronique,1,2,390.51,Non,9.0
516,22,Homme,55694.0,21,3896.01,Sport,1,14,394.77,Non,5.0
517,64,Femme,144232.0,18,17671.21,Vêtements,5,7,130.66,Oui,4.0
518,66,Homme,125586.0,23,14189.43,Alimentation,13,3,103.98,Non,10.0
519,47,Homme,101171.0,12,17382.41,Electronique,3,6,461.87,Oui,5.0
520,63,Femme,134151.0,6,7730.91,Beauté,10,14,41.12,Oui,9.0
521,69,Femme,106296.0,27,6336.93,Electronique,13,12,372.67,Non,3.0
522,22,Femme,29490.0,1,76736.9,Sport,9,18,42.28,Non,3.0
523,29,Femme,41252.0,4,469.11,Alimentation,5,12,422.19,Non,2.0
524,33,Femme,125290.0,19,14521.62,Electronique,7,7,454.6,Non,8.0
525,43,Femme,26862.0,12,70604.7,Maison,1,5,162.76,Oui,7.0
526,43,Homme,130463.0,15,6335.14,Alimentation,2,12,55.49,Oui,2.0
527,65,Homme,89959.0,3,12003.01,Alimentation,11,9,250.73,Oui,4.0
528,38,Femme,30450.0,23,8781.37,Beauté,12,11,163.26,Non,7.0
529,56,Homme,76022.0,27,19618.78,Vêtements,4,4,220.23,Non,1.0
530,53,Femme,147898.0,28,7189.44,Maison,9,14,339.19,Oui,1.0
531,50,Femme,81991.0,26,12316.53,Sport,5,12,120.72,Oui,8.0
532,47,Femme,60927.0,20,6301.86,Electronique,5,18,191.34,Non,6.0
533,54,Femme,120377.0,28,19812.84,Vêtements,9,7,395.63,Non,2.0
534,40,Homme,108090.0,8,8957.71,Beauté,8,1,329.01,Oui,10.0
535,27,Femme,69853.0,11,12719.16,Vêtements,2,13,176.61,Oui,10.0
536,22,Homme,51826.0,16,2621.76,Alimentation,7,16,338.86,Oui,1.0
537,53,Femme,62879.0,9,14687.18,Alimentation,1,5,387.35,Non,3.0
538,51,Femme,77265.0,3,5457.28,Sport,10,19,304.39,Oui,4.0
539,69,Femme,92361.0,5,9027.4,Maison,11,9,134.96,Oui,5.0
540,48,Homme,128956.0,20,17674.35,Electronique,11,9,20.12,Non,10.0
541,27,Femme,97990.0,14,19414.0,Electronique,9,12,405.37,Oui,3.0
542,36,Femme,109787.0,28,8548.98,Beauté,3,18,414.86,Oui,5.0
543,49,Femme,106184.0,26,16712.57,Sport,13,10,354.85,Oui,7.0
544,18,Homme,60736.0,15,1161.64,Electronique,2,17,56.76,Non,9.0
545,22,Homme,44530.0,6,16966.72,Maison,4,19,300.91,Non,5.0
546,62,Homme,98052.0,27,12627.26,Alimentation,4,11,414.09,Oui,4.0
547,21,Femme,67058.0,26,9825.25,Sport,3,16,207.04,Non,10.0
548,33,Homme,126080.0,4,17810.28,Vêtements,2,8,115.04,Oui,9.0
549,41,Femme,94094.0,8,16922.21,Sport,5,15,302.06,Oui,8.0
550,33,Homme,94255.0,19,6009.21,Sport,4,11,416.63,Non,5.0
551,19,Homme,24886.0,27,158506.2,Maison,5,7,43.46,Oui,9.0
552,66,Femme,146598.0,5,2079.87,Maison,13,2,306.54,Non,9.0
553,45,Homme,113721.0,13,16473.0,Electronique,12,19,328.72,Non,1.0
554,49,Femme,138623.0,16,13541.57,Beauté,12,9,309.14,Oui,6.0
555,44,Femme,57387.0,1,1848.54,Beauté,8,18,332.02,Oui,5.0
556,37,Homme,41575.0,13,13693.3,Maison,11,13,323.06,Non,6.0
557,41,Femme,132260.0,22,11652.33,Electronique,2,1,82.59,Non,10.0
558,29,Femme,128649.0,11,11931.55,Electronique,9,19,132.77,Oui,3.0
559,67,Homme,59643.0,21,5888.19,Electronique,10,13,317.12,Non,3.0
560,52,Homme,30100.0,8,5403.29,Maison,1,14,28.49,Oui,10.0
561,50,Femme,80356.0,25,15274.45,Beauté,8,17,324.68,Oui,5.0
562,50,Homme,27856.0,8,52105.9,Electronique,12,1,339.39,Non,7.0
563,68,Femme,58169.0,24,8980.62,Maison,5,5,134.8,Oui,4.0
564,60,Femme,48804.0,28,13926.3,Vêtements,2,14,307.1,Non,6.0
565,54,Homme,149557.0,14,1684.36,Vêtements,8,18,276.36,Oui,5.0
566,29,Homme,55790.0,13,11931.51,Alimentation,5,13,145.13,Oui,2.0
567,20,Homme,50988.0,3,11828.59,Vêtements,10,12,242.23,Oui,1.0
568,18,Homme,129979.0,4,13716.15,Sport,14,15,456.62,Oui,6.0
569,50,Femme,96448.0,27,7461.57,Alimentation,10,4,224.77,Oui,5.0
570,57,Femme,58506.0,20,9034.7,Vêtements,13,9,322.33,Oui,9.0
571,27,Homme,133430.0,15,6666.39,Sport,14,3,36.97,Non,7.0
572,60,Homme,107904.0,15,16182.55,Vêtements,3,11,57.34,Non,1.0
573,61,Femme,87306.0,27,2699.15,Maison,7,15,59.03,Oui,10.0
574,46,Femme,32305.0,21,19262.78,Sport,4,16,393.56,Non,6.0
575,30,Femme,29969.0,13,127332.4,Electronique,11,7,188.12,Non,7.0
576,29,Femme,,9,17749.44,Maison,11,7,129.25,Non,3.0
577,48,Homme,28989.0,28,85820.1,Sport,10,9,378.72,Non,9.0
578,63,Femme,85305.0,25,6712.35,Maison,12,17,101.58,Non,2.0
579,19,Femme,55983.0,10,18024.44,Electronique,6,13,138.32,Oui,1.0
580,68,Homme,130284.0,29,2067.57,Sport,10,9,226.85,Oui,10.0
581,67,Femme,59462.0,12,2430.43,Sport,8,9,179.09,Oui,10.0
582,52,Femme,39360.0,14,6057.0,Maison,1,12,300.99,Oui,9.0
583,40,Homme,105657.0,1,19199.52,Vêtements,2,19,182.16,Oui,
584,34,Homme,46287.0,14,12698.07,Sport,14,15,208.62,Non,10.0
585,43,Homme,85472.0,14,11128.45,Vêtements,13,18,434.19,Non,1.0
586,25,Femme,135440.0,8,14136.59,Sport,8,8,444.58,Oui,4.0
587,46,Femme,128965.0,16,8407.74,Beauté,7,6,417.3,Oui,10.0
588,43,Homme,81313.0,14,15185.66,Alimentation,10,6,435.12,Non,3.0
589,27,Homme,54160.0,1,7925.29,Vêtements,9,3,293.47,Oui,7.0
590,43,Femme,26789.0,16,165446.30000000002,Vêtements,2,3,330.19,Oui,5.0
591,51,Homme,47181.0,18,5419.17,Electronique,8,2,287.44,Non,9.0
592,68,Homme,34385.0,7,5623.18,Beauté,6,5,397.08,Oui,3.0
593,58,Homme,102597.0,15,10495.43,Electronique,1,12,284.48,Oui,6.0
594,24,Femme,85641.0,24,8672.15,Beauté,4,6,73.32,Oui,10.0
595,21,Femme,64247.0,17,12997.51,Beauté,14,16,408.6,Oui,2.0
596,67,Femme,106673.0,19,7349.39,Maison,2,5,385.08,Oui,3.0
597,62,Femme,120250.0,23,4687.96,Maison,7,6,413.74,Non,4.0
598,28,Femme,25544.0,13,94491.90000000001,Maison,9,4,111.41,Oui,6.0
599,46,Femme,135783.0,9,11263.03,Sport,6,14,150.38,Oui,1.0
600,53,Homme,33275.0,24,2937.74,Electronique,4,3,161.96,Non,6.0
601,42,Femme,125289.0,24,11178.7,Alimentation,5,17,263.88,Oui,4.0
602,38,Femme,83248.0,15,6453.21,Beauté,11,5,84.26,Oui,8.0
603,53,Homme,54550.0,25,7909.79,Beauté,1,6,204.98,Non,9.0
604,27,Femme,73693.0,26,5658.43,Vêtements,13,4,107.44,Non,8.0
605,54,Femme,148924.0,3,18635.07,Sport,4,13,147.09,Non,8.0
606,26,Homme,39641.0,24,13698.39,Alimentation,13,8,359.07,Non,2.0
607,41,Homme,91749.0,1,5322.96,Maison,10,11,430.31,Non,10.0
608,52,Homme,144877.0,16,12936.12,Beauté,3,19,30.99,Oui,2.0
609,66,Femme,100021.0,8,16986.59,Vêtements,9,5,291.63,Non,6.0
610,52,Homme,35605.0,29,8092.44,Electronique,6,5,37.31,Non,5.0
611,65,Femme,123173.0,23,199978.6,Beauté,4,3,60.92,Non,6.0
612,53,Femme,70713.0,13,3172.86,Vêtements,3,2,358.44,Non,9.0
4192,35,Femme,40390.0,8,16473.35,Electronique,12,3,373.09,Oui,10.0
614,66,Femme,95403.0,17,10851.86,Sport,13,15,410.71,Non,7.0
615,56,Homme,78466.0,22,4537.19,Maison,4,7,247.64,Oui,5.0
616,49,Homme,23981.0,23,82021.1,Electronique,8,3,432.71,Oui,10.0
617,41,Femme,29493.0,14,197610.6,Beauté,12,15,100.08,Non,7.0
618,40,Homme,91218.0,27,15692.76,Alimentation,5,11,139.86,Oui,8.0
619,49,Femme,91318.0,21,11544.22,Electronique,13,16,84.56,Oui,1.0
620,54,Femme,135631.0,21,2391.76,Alimentation,11,13,402.82,Oui,10.0
621,29,Femme,139238.0,7,8414.45,Alimentation,1,2,129.76,Non,7.0
622,66,Homme,115335.0,27,5334.73,Electronique,5,12,94.65,Non,4.0
623,30,Femme,127441.0,15,1512.92,Sport,8,7,319.09,Oui,5.0
624,40,Femme,36984.0,16,10889.87,Electronique,11,1,57.0,Non,2.0
625,42,Homme,145580.0,19,17794.8,Vêtements,12,14,41.55,Non,10.0
626,52,Homme,131316.0,6,13544.44,Maison,4,10,71.22,Non,5.0
627,58,Homme,42760.0,23,5068.64,Alimentation,14,3,20.12,Oui,9.0
628,47,Homme,111529.0,1,11514.33,Maison,2,11,354.56,Non,1.0
629,34,Femme,21524.0,12,188703.6,Beauté,13,15,289.87,Non,3.0
630,66,Homme,138454.0,18,14486.01,Alimentation,3,6,120.74,Oui,4.0
631,37,Femme,69402.0,16,13820.53,Beauté,14,18,131.84,Non,9.0
632,65,Homne,111656.0,12,19366.35,Vêtements,11,13,409.26,Oui,2.0
633,42,Homme,85614.0,20,15997.58,Vêtements,9,15,260.87,Non,7.0
634,39,Homme,55891.0,13,2818.81,Maison,14,3,355.29,Non,9.0
635,30,Homme,111009.0,8,7017.94,Vêtements,7,15,237.32,Non,10.0
636,36,Homme,59832.0,27,19306.3,Electronique,3,1,134.1,Non,4.0
637,66,Homme,65836.0,29,9845.14,Alimentation,5,10,485.79,Oui,5.0
638,53,Femme,93953.0,26,2321.59,Beauté,3,18,291.51,Non,10.0
639,29,Homme,33362.0,22,9226.24,Maison,10,8,82.87,Oui,4.0
640,58,Homme,86745.0,1,13970.17,Maison,4,12,214.92,Oui,7.0
641,36,Homme,57921.0,26,19951.21,Vêtements,12,5,178.08,Non,8.0
642,29,Homme,90434.0,21,6545.72,Vêtements,8,1,122.76,Non,8.0
643,26,Femme,147717.0,7,10330.33,Beauté,14,8,468.05,Non,3.0
644,24,Homme,38562.0,15,17605.65,Alimentation,3,5,442.84,Non,2.0
645,45,Homme,84510.0,29,7169.82,Alimentation,3,17,115.59,Non,6.0
646,31,Homme,96407.0,22,2274.3,Maison,11,15,189.03,Non,1.0
647,48,Homme,27610.0,13,189838.2,Beauté,11,4,385.91,Non,9.0
648,69,Femme,129381.0,13,9819.97,Maison,8,13,120.08,Non,7.0
649,36,Homme,112918.0,28,10105.4,Sport,10,17,303.95,Non,8.0
650,64,Femme,35791.0,9,12461.88,Alimentation,13,13,355.9,Oui,7.0
651,33,Homme,78047.0,24,170.38,Beauté,10,2,333.91,Non,5.0
652,22,Femme,120848.0,15,18629.51,Beauté,7,4,359.08,Non,5.0
653,52,Femme,123826.0,4,7292.88,Maison,7,2,359.22,Oui,7.0
654,29,Homme,87906.0,13,7998.94,Vêtements,10,12,483.11,Non,7.0
655,42,Homme,39665.0,27,3564.77,Beauté,2,19,186.32,Non,2.0
656,69,Femme,90246.0,12,7625.22,Maison,12,18,441.72,Oui,2.0
657,38,Femme,85864.0,5,16098.48,Electronique,7,10,30.47,Non,7.0
658,53,Homme,66451.0,7,16019.83,Vêtements,10,5,158.34,Oui,5.0
659,40,Femme,123883.0,8,18722.36,Vêtements,11,11,43.35,Non,2.0
660,33,Femme,106148.0,5,8124.27,Alimentation,10,1,332.58,Non,1.0
661,56,Femme,65890.0,9,14203.56,Electro,3,3,68.38,Non,9.0
4759,62,Homme,26794.0,14,101940.3,Alimentation,14,17,425.94,Oui,8.0
663,59,Femme,52888.0,26,16100.05,Electronique,7,15,330.36,Oui,2.0
664,56,Femme,26749.0,12,142795.9,Maison,13,14,33.83,Oui,2.0
665,31,Femme,66531.0,4,7421.27,Vêtements,4,15,363.09,Oui,3.0
666,48,Homme,135652.0,20,6799.81,Vêtements,13,16,433.78,Non,4.0
667,22,Homme,40608.0,29,5123.61,Beauté,8,4,337.34,Oui,9.0
668,52,Femme,100986.0,8,11572.66,Sport,8,19,34.65,Non,6.0
669,40,Homme,89211.0,17,19280.47,Sport,6,8,431.8,Non,3.0
670,46,Femme,140382.0,8,4081.33,Beauté,13,6,371.58,Non,8.0
671,60,Homme,,21,1995.52,Electronique,12,16,201.66,Non,6.0
672,28,Homme,76017.0,29,2476.07,Sport,3,3,177.74,Non,8.0
673,35,Femme,123947.0,27,15683.66,Vêtements,6,8,250.31,Oui,10.0
674,64,Homme,77676.0,1,7067.09,Electronique,6,5,436.21,Non,2.0
675,29,Homme,,20,4564.9,Alimentation,3,5,140.99,Non,8.0
676,26,Homme,74401.0,2,7121.6,Alimentation,11,12,68.46,Oui,5.0
677,27,Femme,70468.0,4,12942.08,Electronique,4,1,435.03,Non,10.0
678,61,Homme,135884.0,24,10981.06,Vêtements,2,7,32.62,Oui,4.0
679,34,Homme,52463.0,21,14897.43,Alimentation,1,11,457.28,Non,3.0
680,55,Femme,51663.0,1,6847.58,Maison,2,10,166.76,Oui,9.0
681,24,Homme,133687.0,7,9095.37,Vêtements,7,3,263.95,Non,10.0
682,63,Homme,88706.0,1,2129.17,Beauté,10,8,83.5,Non,7.0
683,30,Homme,78773.0,9,1553.87,Sport,5,1,453.08,Oui,7.0
684,57,Homme,53123.0,3,9298.88,Electronique,9,8,379.92,Non,6.0
685,59,Homme,114346.0,12,6101.77,Sport,3,11,463.59,Non,9.0
